coordinate_X,coordinate_Y,rssi_Value,rolling_mean_rssi,zone
0.0,0.0,-20,-20.6875,Personal
0.0,0.0,-20,-20.647058823529413,Personal
0.0,0.0,-20,-20.61111111111111,Personal
0.0,0.0,-17,-20.42105263157895,Personal
0.0,0.0,-20,-20.4,Personal
0.0,0.0,-20,-20.38095238095238,Personal
0.0,0.0,-20,-20.363636363636363,Personal
0.0,0.0,-18,-20.26086956521739,Personal
0.0,0.0,-21,-20.291666666666668,Personal
0.0,0.0,-20,-20.28,Personal
0.0,0.0,-19,-20.23076923076923,Personal
0.0,0.0,-20,-20.22222222222222,Personal
0.0,0.0,-21,-21.0,Personal
0.0,0.0,-20,-20.5,Personal
0.0,0.0,-20,-20.333333333333332,Personal
0.0,0.0,-20,-20.25,Personal
0.0,0.0,-20,-20.2,Personal
0.0,0.0,-21,-20.333333333333332,Personal
0.0,0.0,-22,-20.571428571428573,Personal
0.0,0.0,-25,-21.125,Personal
0.0,0.0,-22,-21.22222222222222,Personal
0.0,0.0,-22,-21.3,Personal
0.0,0.0,-24,-21.545454545454547,Personal
0.0,0.0,-22,-21.583333333333332,Personal
0.0,0.0,-22,-21.615384615384617,Personal
0.0,0.0,-25,-21.857142857142858,Personal
0.0,0.0,-22,-21.866666666666667,Personal
0.0,0.0,-25,-22.0625,Personal
0.0,0.0,-22,-22.058823529411764,Personal
0.0,0.0,-24,-22.166666666666668,Personal
0.0,0.0,-22,-22.157894736842106,Personal
0.0,0.0,-24,-22.25,Personal
0.0,0.0,-22,-22.238095238095237,Personal
0.0,0.0,-24,-22.318181818181817,Personal
0.0,0.0,-22,-22.304347826086957,Personal
0.0,0.0,-23,-22.333333333333332,Personal
0.0,0.0,-22,-22.32,Personal
0.0,0.0,-23,-22.346153846153847,Personal
